timestamp,attacks
2025-08-29 08:52:45.816000+01:00,1
2025-08-29 08:52:45.817000+01:00,4
2025-08-29 08:52:45.833000+01:00,1
2025-08-29 08:52:48.767000+01:00,1
2025-08-29 08:52:48.923000+01:00,1
2025-08-29 08:52:48.955000+01:00,1
2025-08-29 08:52:51.358000+01:00,1
2025-08-29 08:52:51.527000+01:00,2
2025-08-29 08:52:51.605000+01:00,1
2025-08-29 08:52:51.645000+01:00,1
2025-08-29 08:52:51.646000+01:00,1
2025-08-29 08:52:52.898000+01:00,1
2025-08-29 08:52:52.922000+01:00,1
2025-08-29 08:52:52.927000+01:00,1
2025-08-29 08:52:52.956000+01:00,1
2025-08-29 08:52:52.973000+01:00,1
2025-08-29 08:52:52.974000+01:00,1
2025-08-29 08:52:52.977000+01:00,2
2025-08-29 08:52:55.737000+01:00,1
2025-08-29 08:52:58.932000+01:00,1
2025-08-29 08:53:01.021000+01:00,1
2025-08-29 08:53:03.779000+01:00,1
2025-08-29 08:53:03.780000+01:00,2
2025-08-29 08:53:03.801000+01:00,1
2025-08-29 08:53:03.834000+01:00,1
2025-08-29 08:53:03.855000+01:00,1
2025-08-29 08:53:03.856000+01:00,1
2025-08-29 08:53:04.139000+01:00,1
2025-08-29 08:53:05.397000+01:00,1
2025-08-29 08:53:05.426000+01:00,1
2025-08-29 08:53:05.449000+01:00,1
2025-08-29 08:53:05.495000+01:00,1
2025-08-29 08:53:05.647000+01:00,1
2025-08-29 08:53:05.648000+01:00,1
2025-08-29 08:53:05.759000+01:00,1
2025-08-29 08:53:05.817000+01:00,1
2025-08-29 08:53:05.818000+01:00,1
2025-08-29 08:53:07.740000+01:00,1
2025-08-29 08:53:09.820000+01:00,4
2025-08-29 08:53:09.821000+01:00,4
2025-08-29 08:53:09.828000+01:00,1
2025-08-29 08:53:09.889000+01:00,4
2025-08-29 08:53:09.949000+01:00,4
2025-08-29 08:53:11.788000+01:00,1
2025-08-29 08:53:11.797000+01:00,1
2025-08-29 08:53:15.526000+01:00,3
2025-08-29 08:53:15.536000+01:00,2
2025-08-29 08:53:15.537000+01:00,4
2025-08-29 08:53:15.538000+01:00,3
2025-08-29 08:53:15.540000+01:00,1
2025-08-29 08:53:15.545000+01:00,1
2025-08-29 08:53:16.652000+01:00,1
2025-08-29 08:53:16.692000+01:00,1
2025-08-29 08:53:16.693000+01:00,2
2025-08-29 08:53:16.854000+01:00,1
2025-08-29 08:53:17.070000+01:00,2
2025-08-29 08:53:17.071000+01:00,1
2025-08-29 08:53:17.072000+01:00,2
2025-08-29 08:53:17.073000+01:00,1
2025-08-29 08:53:19.165000+01:00,2
2025-08-29 08:53:19.166000+01:00,2
2025-08-29 08:53:19.175000+01:00,1
2025-08-29 08:53:19.185000+01:00,2
2025-08-29 08:53:19.217000+01:00,1
2025-08-29 08:53:19.218000+01:00,1
2025-08-29 08:53:21.623000+01:00,1
2025-08-29 08:53:21.624000+01:00,1
2025-08-29 08:53:21.719000+01:00,2
2025-08-29 08:53:21.720000+01:00,1
2025-08-29 08:53:21.721000+01:00,3
2025-08-29 08:53:21.980000+01:00,1
2025-08-29 08:53:22.102000+01:00,1
2025-08-29 08:53:22.118000+01:00,1
2025-08-29 08:53:22.119000+01:00,1
2025-08-29 08:53:26.749000+01:00,1
2025-08-29 08:53:26.796000+01:00,1
2025-08-29 08:53:28.264000+01:00,2
2025-08-29 08:53:28.278000+01:00,4
2025-08-29 08:53:28.279000+01:00,8
2025-08-29 08:53:28.280000+01:00,4
2025-08-29 08:53:28.281000+01:00,4
2025-08-29 08:53:28.282000+01:00,12
2025-08-29 08:53:28.283000+01:00,8
2025-08-29 08:53:28.284000+01:00,4
2025-08-29 08:53:28.285000+01:00,4
2025-08-29 08:53:28.286000+01:00,4
2025-08-29 08:53:28.287000+01:00,4
2025-08-29 08:53:28.288000+01:00,4
2025-08-29 08:53:28.289000+01:00,4
2025-08-29 08:53:28.300000+01:00,4
2025-08-29 08:53:28.301000+01:00,4
2025-08-29 08:53:28.302000+01:00,4
2025-08-29 08:53:28.303000+01:00,4
2025-08-29 08:53:28.304000+01:00,4
2025-08-29 08:53:28.310000+01:00,8
2025-08-29 08:53:28.311000+01:00,4
2025-08-29 08:53:28.312000+01:00,4
2025-08-29 08:53:28.313000+01:00,4
2025-08-29 08:53:28.316000+01:00,8
2025-08-29 08:53:28.317000+01:00,8
2025-08-29 08:53:28.318000+01:00,8
2025-08-29 08:53:28.319000+01:00,4
2025-08-29 08:53:28.320000+01:00,4
2025-08-29 08:53:28.321000+01:00,4
2025-08-29 08:53:28.322000+01:00,8
2025-08-29 08:53:28.323000+01:00,8
2025-08-29 08:53:28.324000+01:00,4
2025-08-29 08:53:28.333000+01:00,4
2025-08-29 08:53:28.334000+01:00,4
2025-08-29 08:53:28.335000+01:00,4
2025-08-29 08:53:28.336000+01:00,4
2025-08-29 08:53:28.337000+01:00,1
2025-08-29 08:53:28.696000+01:00,8
2025-08-29 08:53:28.697000+01:00,8
2025-08-29 08:53:28.698000+01:00,8
2025-08-29 08:53:28.699000+01:00,4
2025-08-29 08:53:28.700000+01:00,4
2025-08-29 08:53:28.701000+01:00,4
2025-08-29 08:53:28.702000+01:00,4
2025-08-29 08:53:28.703000+01:00,8
2025-08-29 08:53:28.704000+01:00,4
2025-08-29 08:53:33.200000+01:00,2
2025-08-29 08:53:33.226000+01:00,1
2025-08-29 08:53:33.372000+01:00,1
2025-08-29 08:53:35.650000+01:00,1
2025-08-29 08:53:35.675000+01:00,1
2025-08-29 08:53:37.440000+01:00,1
2025-08-29 08:53:37.441000+01:00,1
2025-08-29 08:53:37.454000+01:00,1
2025-08-29 08:53:37.502000+01:00,1
2025-08-29 08:53:37.503000+01:00,1
2025-08-29 08:53:37.535000+01:00,1
2025-08-29 08:53:37.536000+01:00,1
2025-08-29 08:53:37.541000+01:00,1
2025-08-29 08:53:37.542000+01:00,4
2025-08-29 08:53:37.582000+01:00,1
2025-08-29 08:53:37.583000+01:00,1
2025-08-29 08:53:37.595000+01:00,1
2025-08-29 08:53:37.596000+01:00,1
2025-08-29 08:53:37.617000+01:00,1
2025-08-29 08:53:37.618000+01:00,1
2025-08-29 08:57:18.380000+01:00,1
2025-08-29 08:57:18.388000+01:00,1
2025-08-29 08:57:18.389000+01:00,1
2025-08-29 08:57:18.402000+01:00,4
2025-08-29 08:57:18.406000+01:00,1
2025-08-29 08:57:18.407000+01:00,2
2025-08-29 08:57:20.085000+01:00,1
2025-08-29 08:57:20.091000+01:00,6
2025-08-29 08:57:20.111000+01:00,1
2025-08-29 08:57:20.112000+01:00,3
2025-08-29 08:57:20.113000+01:00,3
2025-08-29 08:57:20.117000+01:00,15
2025-08-29 08:57:20.118000+01:00,15
2025-08-29 08:57:20.119000+01:00,3
2025-08-29 08:57:20.127000+01:00,3
2025-08-29 08:57:20.128000+01:00,3
2025-08-29 08:57:20.129000+01:00,3
2025-08-29 08:57:20.130000+01:00,3
2025-08-29 08:57:20.154000+01:00,3
2025-08-29 08:57:20.155000+01:00,3
2025-08-29 08:57:20.156000+01:00,6
2025-08-29 08:57:20.162000+01:00,15
2025-08-29 08:57:20.163000+01:00,6
2025-08-29 08:57:20.177000+01:00,3
2025-08-29 08:57:20.213000+01:00,12
2025-08-29 08:57:20.214000+01:00,15
2025-08-29 08:57:21.109000+01:00,3
2025-08-29 08:57:21.258000+01:00,18
2025-08-29 08:57:21.259000+01:00,18
2025-08-29 08:57:21.260000+01:00,6
2025-08-29 08:57:21.287000+01:00,6
2025-08-29 08:57:21.303000+01:00,3
2025-08-29 08:57:21.304000+01:00,6
2025-08-29 08:57:21.305000+01:00,12
2025-08-29 08:57:21.337000+01:00,18
2025-08-29 08:57:21.338000+01:00,18
2025-08-29 08:57:21.352000+01:00,30
2025-08-29 08:57:21.353000+01:00,48
2025-08-29 08:57:21.354000+01:00,3
2025-08-29 08:57:25.988000+01:00,1
2025-08-29 08:57:32.453000+01:00,4
2025-08-29 08:57:32.454000+01:00,4
2025-08-29 08:57:32.502000+01:00,4
2025-08-29 08:57:32.503000+01:00,4
2025-08-29 08:57:34.921000+01:00,8
2025-08-29 08:57:34.922000+01:00,1
2025-08-29 08:57:35.024000+01:00,4
2025-08-29 08:57:35.025000+01:00,4
2025-08-29 08:57:35.045000+01:00,4
2025-08-29 08:57:37.665000+01:00,1
2025-08-29 08:57:38.750000+01:00,2
2025-08-29 08:57:38.807000+01:00,1
2025-08-29 08:57:41.940000+01:00,1
2025-08-29 08:57:46.623000+01:00,1
2025-08-29 08:57:46.671000+01:00,1
2025-08-29 08:57:46.722000+01:00,2
2025-08-29 08:57:46.723000+01:00,1
2025-08-29 08:57:46.736000+01:00,1
2025-08-29 08:57:49.345000+01:00,4
2025-08-29 08:57:49.367000+01:00,1
2025-08-29 08:57:49.383000+01:00,1
2025-08-29 08:57:49.416000+01:00,16
2025-08-29 08:57:49.417000+01:00,16
2025-08-29 08:57:49.491000+01:00,4
2025-08-29 08:57:49.492000+01:00,4
2025-08-29 08:57:49.562000+01:00,1
2025-08-29 08:57:49.563000+01:00,4
2025-08-29 08:57:49.592000+01:00,1
2025-08-29 08:57:51.860000+01:00,1
2025-08-29 08:57:51.873000+01:00,1
2025-08-29 08:57:51.877000+01:00,1
2025-08-29 08:57:52.096000+01:00,1
2025-08-29 08:57:54.261000+01:00,4
2025-08-29 08:57:54.262000+01:00,4
2025-08-29 08:57:56.207000+01:00,1
2025-08-29 08:57:56.225000+01:00,4
2025-08-29 08:57:56.247000+01:00,1
2025-08-29 08:57:56.256000+01:00,1
2025-08-29 08:57:56.324000+01:00,4
2025-08-29 08:57:56.325000+01:00,4
2025-08-29 08:57:56.332000+01:00,1
2025-08-29 08:57:57.345000+01:00,1
2025-08-29 08:57:57.359000+01:00,1
2025-08-29 08:58:00.814000+01:00,1
2025-08-29 08:58:00.849000+01:00,2
2025-08-29 08:58:00.855000+01:00,2
2025-08-29 08:58:00.890000+01:00,1
2025-08-29 08:58:00.900000+01:00,2
2025-08-29 08:58:00.943000+01:00,1
2025-08-29 08:58:01.015000+01:00,1
2025-08-29 08:58:01.076000+01:00,1
2025-08-29 08:58:02.404000+01:00,1
2025-08-29 08:58:02.579000+01:00,1
2025-08-29 08:58:02.580000+01:00,1
2025-08-29 08:58:02.611000+01:00,2
2025-08-29 08:58:02.632000+01:00,1
2025-08-29 08:58:02.649000+01:00,1
2025-08-29 08:58:02.650000+01:00,1
2025-08-29 08:58:02.651000+01:00,1
2025-08-29 08:58:02.652000+01:00,1
2025-08-29 08:58:02.653000+01:00,2
2025-08-29 08:58:02.654000+01:00,2
2025-08-29 08:58:02.655000+01:00,1
2025-08-29 08:58:02.656000+01:00,1
2025-08-29 08:58:04.989000+01:00,1
2025-08-29 08:58:04.995000+01:00,1
2025-08-29 08:58:05.001000+01:00,1
2025-08-29 08:58:05.035000+01:00,1
2025-08-29 08:58:07.015000+01:00,1
2025-08-29 08:58:07.114000+01:00,1
2025-08-29 08:58:07.125000+01:00,1
2025-08-29 08:58:07.126000+01:00,1
2025-08-29 08:58:07.220000+01:00,1
2025-08-29 08:58:08.062000+01:00,6
2025-08-29 08:58:08.070000+01:00,2
2025-08-29 08:58:08.172000+01:00,5
2025-08-29 08:58:08.237000+01:00,1
2025-08-29 08:58:10.082000+01:00,1
2025-08-29 08:58:10.140000+01:00,1
2025-08-29 08:58:10.150000+01:00,1
2025-08-29 08:58:10.168000+01:00,1
2025-08-29 08:58:10.214000+01:00,1
2025-08-29 08:58:10.215000+01:00,1
2025-08-29 08:58:14.552000+01:00,1
2025-08-29 08:58:14.554000+01:00,1
2025-08-29 08:58:14.565000+01:00,1
2025-08-29 08:58:14.566000+01:00,1
2025-08-29 08:58:14.569000+01:00,1
2025-08-29 08:58:14.570000+01:00,1
2025-08-29 08:58:14.572000+01:00,1
2025-08-29 08:58:14.678000+01:00,1
2025-08-29 08:58:14.712000+01:00,1
2025-08-29 08:58:14.713000+01:00,1
2025-08-29 08:58:14.803000+01:00,1
2025-08-29 08:58:14.804000+01:00,1
2025-08-29 08:58:18.412000+01:00,2
2025-08-29 08:58:20.040000+01:00,1
2025-08-29 08:58:20.084000+01:00,3
2025-08-29 08:58:21.261000+01:00,4
2025-08-29 08:58:21.264000+01:00,2
2025-08-29 08:58:21.267000+01:00,3
2025-08-29 08:58:21.611000+01:00,1
2025-08-29 08:58:21.614000+01:00,6
2025-08-29 08:58:21.616000+01:00,4
2025-08-29 08:58:21.620000+01:00,10
2025-08-29 08:58:22.841000+01:00,2
2025-08-29 08:58:22.842000+01:00,2
2025-08-29 08:58:23.862000+01:00,676
2025-08-29 08:58:23.863000+01:00,676
2025-08-29 08:58:23.864000+01:00,88
2025-08-29 08:58:23.865000+01:00,8
2025-08-29 08:58:23.870000+01:00,856
2025-08-29 08:58:23.871000+01:00,1168
2025-08-29 08:58:23.872000+01:00,1
2025-08-29 08:58:23.873000+01:00,4
2025-08-29 08:58:23.877000+01:00,1252
2025-08-29 08:58:23.878000+01:00,804
2025-08-29 08:58:23.879000+01:00,56
2025-08-29 08:58:23.880000+01:00,4
2025-08-29 08:58:23.885000+01:00,692
2025-08-29 08:58:23.886000+01:00,128
2025-08-29 08:58:23.887000+01:00,8
2025-08-29 08:58:23.891000+01:00,1232
2025-08-29 08:58:23.892000+01:00,320
2025-08-29 08:58:23.893000+01:00,12
2025-08-29 08:58:23.935000+01:00,1
2025-08-29 08:58:23.936000+01:00,1188
2025-08-29 08:58:23.938000+01:00,808
2025-08-29 08:58:23.941000+01:00,808
2025-08-29 08:58:23.942000+01:00,92
2025-08-29 08:58:23.943000+01:00,20
2025-08-29 08:58:23.944000+01:00,4
2025-08-29 08:58:23.957000+01:00,1
2025-08-29 08:58:23.958000+01:00,1
2025-08-29 08:58:23.959000+01:00,1448
2025-08-29 08:58:23.960000+01:00,160
2025-08-29 08:58:23.961000+01:00,16
2025-08-29 08:58:23.962000+01:00,68
2025-08-29 08:58:23.963000+01:00,4
2025-08-29 08:58:23.971000+01:00,884
2025-08-29 08:58:23.972000+01:00,884
2025-08-29 08:58:23.973000+01:00,60
2025-08-29 08:58:23.974000+01:00,20
2025-08-29 08:58:23.975000+01:00,1
2025-08-29 08:58:23.976000+01:00,2124
2025-08-29 08:58:23.977000+01:00,96
2025-08-29 08:58:23.978000+01:00,4
2025-08-29 08:58:23.979000+01:00,2172
2025-08-29 08:58:23.980000+01:00,516
2025-08-29 08:58:23.981000+01:00,88
2025-08-29 08:58:23.982000+01:00,16
2025-08-29 08:58:23.986000+01:00,104
2025-08-29 08:58:23.987000+01:00,328
2025-08-29 08:58:23.988000+01:00,40
2025-08-29 08:58:23.989000+01:00,4
2025-08-29 08:58:25.235000+01:00,2
2025-08-29 08:58:25.236000+01:00,6
2025-08-29 08:58:25.237000+01:00,9
2025-08-29 08:58:25.299000+01:00,1
2025-08-29 08:58:25.300000+01:00,1
2025-08-29 08:58:25.384000+01:00,3
2025-08-29 08:58:25.394000+01:00,26
2025-08-29 08:58:28.550000+01:00,12
2025-08-29 08:58:28.551000+01:00,12
2025-08-29 08:58:30.309000+01:00,1
2025-08-29 08:58:30.383000+01:00,1
2025-08-29 08:58:30.426000+01:00,1
2025-08-29 08:58:31.581000+01:00,1
2025-08-29 08:58:34.175000+01:00,48
2025-08-29 08:58:34.176000+01:00,18
2025-08-29 08:58:34.178000+01:00,29
2025-08-29 08:58:34.180000+01:00,74
2025-08-29 09:02:17.377000+01:00,1
2025-08-29 09:02:17.386000+01:00,1
2025-08-29 09:02:17.420000+01:00,1
2025-08-29 09:02:17.471000+01:00,1
2025-08-29 09:02:17.510000+01:00,2
2025-08-29 09:02:17.598000+01:00,2
2025-08-29 09:02:19.001000+01:00,1
2025-08-29 09:02:19.022000+01:00,2
2025-08-29 09:02:19.037000+01:00,1
2025-08-29 09:02:19.038000+01:00,17
2025-08-29 09:02:19.043000+01:00,4
2025-08-29 09:02:19.071000+01:00,12
2025-08-29 09:02:19.076000+01:00,6
2025-08-29 09:02:19.093000+01:00,17
2025-08-29 09:02:19.128000+01:00,6
2025-08-29 09:02:19.136000+01:00,8
2025-08-29 09:02:21.977000+01:00,4
2025-08-29 09:02:21.988000+01:00,1
2025-08-29 09:02:21.989000+01:00,1
2025-08-29 09:02:21.998000+01:00,1
2025-08-29 09:02:25.151000+01:00,1
2025-08-29 09:02:25.286000+01:00,1
2025-08-29 09:02:25.287000+01:00,4
2025-08-29 09:02:26.763000+01:00,1
2025-08-29 09:02:26.764000+01:00,1
2025-08-29 09:02:26.766000+01:00,1
2025-08-29 09:02:26.767000+01:00,1
2025-08-29 09:02:26.768000+01:00,1
2025-08-29 09:02:26.769000+01:00,1
2025-08-29 09:02:26.868000+01:00,1
2025-08-29 09:02:26.889000+01:00,3
2025-08-29 09:02:26.890000+01:00,1
2025-08-29 09:02:30.066000+01:00,1
2025-08-29 09:02:30.067000+01:00,1
2025-08-29 09:02:30.180000+01:00,1
2025-08-29 09:02:30.202000+01:00,1
2025-08-29 09:02:30.203000+01:00,1
2025-08-29 09:02:30.356000+01:00,1
2025-08-29 09:02:30.400000+01:00,2
2025-08-29 09:02:31.224000+01:00,1
2025-08-29 09:02:34.322000+01:00,2
2025-08-29 09:02:35.268000+01:00,4
2025-08-29 09:02:35.272000+01:00,3
2025-08-29 09:02:35.286000+01:00,5
2025-08-29 09:02:35.294000+01:00,4
2025-08-29 09:02:35.295000+01:00,1
2025-08-29 09:02:35.306000+01:00,1
2025-08-29 09:02:35.329000+01:00,12
2025-08-29 09:02:35.335000+01:00,11
2025-08-29 09:02:37.496000+01:00,4
2025-08-29 09:02:39.747000+01:00,1
2025-08-29 09:02:39.748000+01:00,1
2025-08-29 09:02:39.766000+01:00,2
2025-08-29 09:02:39.951000+01:00,3
2025-08-29 09:02:39.958000+01:00,1
2025-08-29 09:02:42.322000+01:00,1
2025-08-29 09:02:42.323000+01:00,1
2025-08-29 09:02:42.325000+01:00,1
2025-08-29 09:02:42.328000+01:00,1
2025-08-29 09:02:42.329000+01:00,1
2025-08-29 09:02:42.331000+01:00,4
2025-08-29 09:02:42.332000+01:00,16
2025-08-29 09:02:43.419000+01:00,1
2025-08-29 09:02:43.422000+01:00,1
2025-08-29 09:02:43.423000+01:00,1
2025-08-29 09:02:43.424000+01:00,1
2025-08-29 09:02:43.425000+01:00,1
2025-08-29 09:02:43.497000+01:00,1
2025-08-29 09:02:43.498000+01:00,2
2025-08-29 09:02:43.538000+01:00,1
2025-08-29 09:02:43.539000+01:00,1
2025-08-29 09:02:43.542000+01:00,1
2025-08-29 09:02:43.543000+01:00,1
2025-08-29 09:02:45.357000+01:00,2
2025-08-29 09:02:45.358000+01:00,1
2025-08-29 09:02:45.359000+01:00,1
2025-08-29 09:02:45.362000+01:00,1
2025-08-29 09:02:45.363000+01:00,1
2025-08-29 09:02:45.372000+01:00,2
2025-08-29 09:02:45.373000+01:00,1
2025-08-29 09:02:46.611000+01:00,1
2025-08-29 09:02:46.679000+01:00,1
2025-08-29 09:02:46.685000+01:00,1
2025-08-29 09:02:46.694000+01:00,4
2025-08-29 09:02:46.758000+01:00,3
2025-08-29 09:02:46.759000+01:00,3
2025-08-29 09:02:46.775000+01:00,2
2025-08-29 09:02:46.801000+01:00,1
2025-08-29 09:02:47.116000+01:00,1
2025-08-29 09:02:52.769000+01:00,1
2025-08-29 09:02:52.770000+01:00,1
2025-08-29 09:02:52.772000+01:00,1
2025-08-29 09:02:52.774000+01:00,1
2025-08-29 09:02:59.682000+01:00,2
2025-08-29 09:03:01.918000+01:00,3
2025-08-29 09:03:01.966000+01:00,3
2025-08-29 09:03:01.971000+01:00,3
2025-08-29 09:03:01.972000+01:00,3
2025-08-29 09:03:03.019000+01:00,2
2025-08-29 09:03:03.020000+01:00,2
2025-08-29 09:03:03.040000+01:00,4
2025-08-29 09:03:03.041000+01:00,4
2025-08-29 09:03:03.078000+01:00,1
2025-08-29 09:03:03.093000+01:00,1
2025-08-29 09:03:03.176000+01:00,1
2025-08-29 09:03:03.179000+01:00,4
2025-08-29 09:03:03.180000+01:00,1
2025-08-29 09:03:05.281000+01:00,4
2025-08-29 09:03:05.282000+01:00,4
2025-08-29 09:03:05.341000+01:00,4
2025-08-29 09:03:07.686000+01:00,1
2025-08-29 09:03:07.693000+01:00,1
2025-08-29 09:03:07.709000+01:00,4
2025-08-29 09:03:07.710000+01:00,4
2025-08-29 09:03:07.732000+01:00,1
2025-08-29 09:03:07.737000+01:00,1
2025-08-29 09:03:07.739000+01:00,1
2025-08-29 09:03:07.740000+01:00,1
2025-08-29 09:03:07.756000+01:00,8
2025-08-29 09:03:07.757000+01:00,8
2025-08-29 09:03:07.826000+01:00,1
2025-08-29 09:03:07.923000+01:00,1
2025-08-29 09:03:08.988000+01:00,8
2025-08-29 09:03:08.998000+01:00,4
2025-08-29 09:03:09.006000+01:00,20
2025-08-29 09:03:09.007000+01:00,8
2025-08-29 09:03:09.029000+01:00,8
2025-08-29 09:03:09.030000+01:00,12
2025-08-29 09:03:09.034000+01:00,1
2025-08-29 09:03:09.035000+01:00,12
2025-08-29 09:03:12.089000+01:00,1
2025-08-29 09:03:12.117000+01:00,1
2025-08-29 09:03:13.713000+01:00,1
2025-08-29 09:03:13.737000+01:00,1
2025-08-29 09:03:13.738000+01:00,1
2025-08-29 09:03:16.188000+01:00,1
2025-08-29 09:03:16.244000+01:00,1
2025-08-29 09:03:17.740000+01:00,1
2025-08-29 09:03:17.741000+01:00,1
2025-08-29 09:03:17.742000+01:00,3
2025-08-29 09:03:17.744000+01:00,1
2025-08-29 09:03:17.747000+01:00,3
2025-08-29 09:03:18.782000+01:00,4
2025-08-29 09:03:18.783000+01:00,4
2025-08-29 09:03:18.791000+01:00,1
2025-08-29 09:03:18.818000+01:00,1
2025-08-29 09:03:19.654000+01:00,1
2025-08-29 09:03:19.655000+01:00,1
2025-08-29 09:03:19.708000+01:00,12
2025-08-29 09:03:19.876000+01:00,12
2025-08-29 09:03:19.877000+01:00,1
2025-08-29 09:03:19.878000+01:00,1
2025-08-29 09:03:19.879000+01:00,3
2025-08-29 09:03:19.880000+01:00,1
2025-08-29 09:03:19.884000+01:00,6
2025-08-29 09:03:20.823000+01:00,1
2025-08-29 09:03:20.828000+01:00,2
2025-08-29 09:03:20.843000+01:00,4
2025-08-29 09:03:22.094000+01:00,1
2025-08-29 09:03:22.113000+01:00,1
2025-08-29 09:03:22.129000+01:00,1
2025-08-29 09:03:23.562000+01:00,1
2025-08-29 09:03:25.583000+01:00,1
2025-08-29 09:03:25.625000+01:00,5
2025-08-29 09:03:25.628000+01:00,4
2025-08-29 09:03:25.632000+01:00,1
2025-08-29 09:03:25.657000+01:00,4
2025-08-29 09:03:25.658000+01:00,4
2025-08-29 09:03:25.680000+01:00,3
2025-08-29 09:03:25.709000+01:00,3
2025-08-29 09:03:25.746000+01:00,2
2025-08-29 09:03:27.053000+01:00,1
2025-08-29 09:03:27.054000+01:00,2
2025-08-29 09:03:28.300000+01:00,1
2025-08-29 09:03:28.320000+01:00,1
2025-08-29 09:03:28.322000+01:00,1
2025-08-29 09:03:28.323000+01:00,2
2025-08-29 09:03:28.324000+01:00,1
2025-08-29 09:03:30.455000+01:00,1
2025-08-29 09:03:30.513000+01:00,1
2025-08-29 09:03:31.774000+01:00,1
2025-08-29 09:03:31.775000+01:00,1
2025-08-29 09:03:31.800000+01:00,1
2025-08-29 09:03:31.801000+01:00,1
2025-08-29 09:03:31.803000+01:00,1
2025-08-29 09:03:31.804000+01:00,1
2025-08-29 09:03:31.814000+01:00,1
2025-08-29 09:03:31.816000+01:00,1
2025-08-29 09:03:31.817000+01:00,1
2025-08-29 09:03:31.821000+01:00,1
2025-08-29 09:03:31.822000+01:00,1
2025-08-29 09:03:31.823000+01:00,1
2025-08-29 09:03:31.832000+01:00,1
2025-08-29 09:03:32.688000+01:00,1
2025-08-29 09:03:32.689000+01:00,1
2025-08-29 09:03:32.692000+01:00,1
2025-08-29 09:03:32.693000+01:00,1
2025-08-29 09:03:32.694000+01:00,1
2025-08-29 09:03:32.710000+01:00,2
2025-08-29 09:03:32.711000+01:00,1
2025-08-29 09:03:32.712000+01:00,1
2025-08-29 09:03:32.713000+01:00,1
2025-08-29 09:03:32.715000+01:00,4
2025-08-29 09:03:32.721000+01:00,2
2025-08-29 09:03:32.730000+01:00,2
2025-08-29 09:03:32.731000+01:00,1
2025-08-29 09:03:32.742000+01:00,2
2025-08-29 09:03:32.747000+01:00,2
2025-08-29 09:03:32.748000+01:00,3
2025-08-29 09:03:32.749000+01:00,1
2025-08-29 09:03:32.766000+01:00,12
2025-08-29 09:03:34.316000+01:00,8
2025-08-29 09:03:34.317000+01:00,4
2025-08-29 09:03:34.340000+01:00,4
2025-08-29 09:03:34.341000+01:00,4
2025-08-29 09:03:34.377000+01:00,5
2025-08-29 09:03:34.379000+01:00,16
2025-08-29 09:03:34.386000+01:00,3
2025-08-29 09:03:34.396000+01:00,4
2025-08-29 09:03:39.703000+01:00,1
2025-08-29 09:03:39.800000+01:00,1
